Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
2025-02-15,Amani Acharya,West Bengal,Furniture,Bookcases,Corner Bookrack,2109.63,4,548.15
2025-05-09,Sana Chanda,Bihar,Technology,Machines,Shredder,5929.97,2,1671.38
2024-04-01,Miraya Varty,Karnataka,Office Supplies,Storage,Plastic Organizer,9079.47,3,1772.14
2023-08-12,Samarth Sen,Delhi,Office Supplies,Storage,Plastic Organizer,341.7,1,79.69
2024-12-05,Kanav Lala,Uttar Pradesh,Furniture,Chairs,Executive Chair,7014.26,4,756.72
2023-10-21,Tiya Majumdar,Karnataka,Office Supplies,Paper,A4 Paper 500 sheets,15311.63,4,2373.52
2024-11-02,Samarth Jayaraman,Delhi,Furniture,Chairs,Recliner,4264.65,1,290.94
2024-08-03,Faiyaz Bava,Karnataka,Technology,Laptops,HP Pavilion,2150.32,3,349.16
2025-06-21,Azad Tiwari,West Bengal,Furniture,Tables,Study Table,9200.29,4,1118.04
2023-07-18,Jayesh Vohra,Madhya Pradesh,Furniture,Tables,Office Desk,1225.78,2,68.72
2023-11-19,Emir Kibe,Maharashtra,Office Supplies,Binders,White Binder,8975.59,2,1255.6
2024-11-03,Arhaan Mangal,Gujarat,Technology,Laptops,HP Pavilion,6950.67,2,2011.77
2024-08-05,Nirvi Konda,Tamil Nadu,Office Supplies,Storage,Plastic Organizer,5875.55,2,989.64
2023-12-12,Badal Goswami,Madhya Pradesh,Technology,Copiers,HP ScanJet,8095.32,2,1292.98
2024-11-14,Abram Chawla,Bihar,Office Supplies,Labels,Address Labels,810.52,1,145.34
2025-03-07,Dhanush Kaur,Tamil Nadu,Furniture,Chairs,Ergo Chair,3087.15,1,409.76
2025-01-21,Taran Mallick,Rajasthan,Furniture,Bookcases,Metal Shelf,1578.52,3,422.84
2024-12-25,Tushar Sundaram,Madhya Pradesh,Technology,Phones,Samsung Galaxy S22,13001.13,5,1947.63
2024-08-07,Mannat Deol,West Bengal,Furniture,Chairs,Ergo Chair,354.92,1,55.14
2025-04-02,Sana Banik,Karnataka,Furniture,Bookcases,Wooden Bookcase,5652.04,2,1319.57
2024-07-31,Dhanuk Chokshi,Uttar Pradesh,Office Supplies,Binders,White Binder,4067.18,1,776.69
2023-12-20,Divyansh Seshadri,Delhi,Office Supplies,Binders,Heavy-Duty Binder,12284.43,4,2495.07
2024-08-05,Kanav Char,West Bengal,Furniture,Furnishings,Curtains,699.49,1,121.82
2023-11-09,Jiya Rattan,Uttar Pradesh,Furniture,Bookcases,Metal Shelf,11854.2,3,3190.11
2025-02-08,Siya Bera,Maharashtra,Furniture,Chairs,Executive Chair,5528.18,2,1465.37
2024-12-20,Pari Karnik,Maharashtra,Office Supplies,Binders,Heavy-Duty Binder,15501.09,4,3470.08
2025-02-28,Ehsaan Chacko,Karnataka,Technology,Machines,Binding Machine,2302.17,1,631.45
2024-07-20,Ira Iyer,Gujarat,Technology,Copiers,Xerox Pro,18426.92,4,2018.53
2024-08-11,Nirvi Brar,Rajasthan,Furniture,Chairs,Mesh Back Chair,14633.17,5,4356.8
2024-02-23,Sumer Zacharia,Delhi,Furniture,Tables,Study Table,808.24,1,76.9
2025-02-06,Umang Jhaveri,Bihar,Furniture,Bookcases,Metal Shelf,9981.65,2,822.78
2024-10-08,Samaira Edwin,Delhi,Technology,Machines,Binding Machine,566.61,1,161.25
2023-12-07,Jivika Mahajan,Gujarat,Furniture,Furnishings,Table Mats,4658.0,2,585.42
2025-06-12,Tiya Maharaj,Tamil Nadu,Technology,Laptops,MacBook Air,22431.48,5,2909.69
2024-06-05,Taran Kara,Maharashtra,Office Supplies,Storage,File Cabinet,13566.13,3,3071.04
2023-07-20,Aarav Seshadri,Delhi,Office Supplies,Labels,Shipping Labels,9155.67,2,2383.74
2024-07-30,Kimaya Anand,Madhya Pradesh,Office Supplies,Paper,Legal Paper,1578.38,2,364.97
2024-02-12,Romil Aggarwal,Uttar Pradesh,Furniture,Chairs,Mesh Back Chair,19098.46,4,1056.57
2024-02-23,Lakshit Varty,Bihar,Furniture,Bookcases,Metal Shelf,6567.93,4,1913.07
2024-12-10,Trisha Tara,Rajasthan,Furniture,Bookcases,Corner Bookrack,1161.89,4,169.23
2024-08-29,Ishita Kumer,Tamil Nadu,Technology,Phones,Samsung Galaxy S22,4340.99,4,684.88
2024-06-15,Divit Bahl,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,14096.02,3,3911.84
2024-01-15,Indrans Biswas,Tamil Nadu,Technology,Copiers,HP ScanJet,1836.53,1,472.56
2023-12-21,Keya Dash,Maharashtra,Technology,Machines,Binding Machine,2855.81,1,822.81
2023-09-03,Zoya Doctor,Uttar Pradesh,Office Supplies,Art,Sketch Pen Set,11793.97,4,2265.34
2025-01-14,Jiya Chopra,Rajasthan,Office Supplies,Art,Paint Brush,15116.17,4,4250.14
2025-02-28,Samaira Gaba,West Bengal,Furniture,Chairs,Recliner,4994.27,1,1212.78
2025-03-26,Jayant Kohli,Rajasthan,Technology,Copiers,HP ScanJet,3154.63,1,442.98
2024-02-12,Kimaya Rege,Bihar,Office Supplies,Art,Sketch Pen Set,796.67,1,153.05
2024-09-13,Sana Swamy,Uttar Pradesh,Technology,Copiers,Xerox Pro,1131.52,4,59.09
2023-08-06,Dhanush Sridhar,Madhya Pradesh,Furniture,Bookcases,Metal Shelf,4322.66,2,842.45
2025-03-19,Stuvan Wable,Madhya Pradesh,Furniture,Bookcases,Corner Bookrack,14327.42,3,2293.96
2023-09-25,Zeeshan Vig,Uttar Pradesh,Technology,Copiers,Canon CopyJet,2583.22,2,241.85
2025-04-13,Siya Sachdeva,Delhi,Office Supplies,Binders,White Binder,1084.43,1,191.6
2024-10-27,Myra Sood,Maharashtra,Technology,Laptops,MacBook Air,18216.58,5,1187.78
2024-08-04,Baiju Dua,Maharashtra,Office Supplies,Art,Canvas Pad,8382.36,3,512.86
2024-09-04,Samar Madan,Delhi,Furniture,Bookcases,Wooden Bookcase,11651.5,5,2071.16
2024-12-16,Shaan Krishnamurthy,Bihar,Furniture,Tables,Office Desk,12539.59,3,2761.9
2024-11-28,Indrans Bakshi,Karnataka,Furniture,Furnishings,Cushions,1767.39,1,436.62
2024-09-28,Alia Shetty,Gujarat,Technology,Machines,Binding Machine,18895.61,4,2333.91
2024-02-04,Madhup Kalita,Maharashtra,Furniture,Tables,Office Desk,13996.44,3,3890.56
2024-03-11,Hunar Bhatti,Gujarat,Furniture,Chairs,Mesh Back Chair,18178.43,5,4281.22
2025-01-22,Anika Mangal,Rajasthan,Office Supplies,Art,Paint Brush,1782.39,5,412.74
2024-01-13,Ira Iyengar,Tamil Nadu,Technology,Phones,iPhone 14,13083.9,5,2533.17
2024-05-26,Yakshit Krishna,Madhya Pradesh,Office Supplies,Labels,Address Labels,3114.09,1,668.9
2024-07-01,Tarini Bir,West Bengal,Office Supplies,Labels,Shipping Labels,8425.69,2,1038.6
2024-11-11,Aradhya Hora,Gujarat,Furniture,Bookcases,Wooden Bookcase,4775.88,2,1132.11
2025-01-15,Jhanvi Randhawa,Rajasthan,Furniture,Tables,Office Desk,1747.54,3,332.23
2024-01-16,Nirvaan Banik,Uttar Pradesh,Furniture,Bookcases,Corner Bookrack,6528.4,5,1609.75
2025-06-10,Samarth Sani,Tamil Nadu,Furniture,Tables,Adjustable Table,13742.82,4,2974.99
2024-05-10,Faiyaz Sampath,Gujarat,Office Supplies,Art,Canvas Pad,2298.68,3,349.69
2023-11-18,Tejas Ghosh,Uttar Pradesh,Office Supplies,Paper,Photo Paper,9038.78,2,2432.35
2024-11-14,Shray Rajan,Rajasthan,Furniture,Tables,Study Table,11623.34,3,2648.33
2023-11-02,Trisha Dua,Maharashtra,Technology,Phones,Samsung Galaxy S22,1259.48,4,115.54
2025-03-08,Mannat Tara,Madhya Pradesh,Furniture,Tables,Adjustable Table,18161.8,4,2517.08
2024-05-31,Misha Bora,West Bengal,Technology,Laptops,Dell Inspiron,1816.68,1,465.4
2024-12-07,Mehul Chaudhry,Maharashtra,Technology,Laptops,HP Pavilion,3745.99,1,519.72
2025-01-09,Indrans Shukla,Uttar Pradesh,Technology,Machines,Binding Machine,6354.39,4,1075.65
2023-08-05,Faiyaz Shankar,Bihar,Furniture,Tables,Adjustable Table,3010.95,5,824.7
2025-04-28,Miraya Borah,Uttar Pradesh,Office Supplies,Storage,Plastic Organizer,6952.39,4,654.78
2024-12-13,Abram Garg,Delhi,Office Supplies,Storage,Plastic Organizer,3254.55,2,440.27
2024-06-23,Ryan Kar,Bihar,Office Supplies,Storage,Storage Box,21257.57,5,3330.47
2025-01-18,Shalv Cheema,Karnataka,Technology,Machines,Shredder,802.57,2,229.75
2024-08-03,Lagan Mahajan,Madhya Pradesh,Office Supplies,Paper,Legal Paper,8881.98,3,1810.76
2024-10-19,Ira Khurana,Karnataka,Furniture,Bookcases,Metal Shelf,1581.65,1,271.5
2024-11-24,Rania Sarkar,West Bengal,Furniture,Tables,Office Desk,19083.25,5,5364.85
2025-05-27,Uthkarsh Manne,Delhi,Office Supplies,Art,Paint Brush,5700.77,2,1010.03
2023-08-09,Onkar Chada,Madhya Pradesh,Furniture,Chairs,Executive Chair,20175.81,5,1042.41
2024-12-16,Krish Subramanian,West Bengal,Furniture,Bookcases,Wooden Bookcase,11236.06,5,1811.32
2024-11-13,Baiju Kaul,Delhi,Furniture,Furnishings,Cushions,2333.14,1,368.79
2024-11-17,Darshit Hari,West Bengal,Technology,Phones,Samsung Galaxy S22,4848.51,1,1216.54
2025-06-02,Nitara Varkey,Delhi,Office Supplies,Paper,Photo Paper,2856.87,3,382.35
2024-02-06,Emir Andra,Gujarat,Technology,Laptops,HP Pavilion,2280.21,1,645.51
2024-07-22,Mehul Gupta,Madhya Pradesh,Office Supplies,Art,Paint Brush,4756.08,1,983.66
2025-04-27,Saksham Kibe,Rajasthan,Furniture,Tables,Adjustable Table,6864.14,2,798.45
2024-07-16,Kabir Chaudhary,Uttar Pradesh,Furniture,Furnishings,Curtains,2497.8,3,521.27
2023-07-10,Jhanvi Sawhney,Rajasthan,Furniture,Tables,Study Table,2555.32,1,518.23
2024-02-15,Nishith Lanka,Rajasthan,Office Supplies,Paper,A4 Paper 500 sheets,9432.65,3,1959.7
2025-01-22,Ayesha Hegde,Madhya Pradesh,Furniture,Bookcases,Metal Shelf,8827.74,2,2296.74
2024-12-06,Advik Ghose,Rajasthan,Technology,Machines,Shredder,9571.07,5,1629.38
2024-02-13,Sumer Rattan,West Bengal,Furniture,Tables,Study Table,19411.75,4,2549.72
2025-03-15,Damini Devi,Karnataka,Office Supplies,Labels,Address Labels,19161.26,4,4122.61
2025-05-06,Mishti Dave,Karnataka,Technology,Machines,Binding Machine,16930.32,4,4503.5
2024-01-27,Aniruddh Mall,Maharashtra,Office Supplies,Labels,Address Labels,4458.1,3,462.65
2025-05-20,Indrajit Garde,West Bengal,Technology,Phones,OnePlus Nord,6521.7,3,1645.15
2023-08-31,Nirvi Biswas,Maharashtra,Technology,Machines,Shredder,7591.28,3,795.09
2024-10-11,Elakshi Sane,Uttar Pradesh,Office Supplies,Binders,Heavy-Duty Binder,5049.15,4,1357.74
2024-09-10,Zeeshan Dara,Delhi,Office Supplies,Paper,Photo Paper,15658.03,5,1288.72
2025-05-30,Aaryahi Dugal,Rajasthan,Office Supplies,Binders,White Binder,3946.08,1,526.1
2023-10-04,Alia Madan,Maharashtra,Technology,Laptops,HP Pavilion,6051.12,5,1112.61
2024-09-17,Neysa Biswas,Tamil Nadu,Furniture,Furnishings,Table Mats,12138.51,3,3370.42
2024-12-09,Hiran Dubey,Madhya Pradesh,Technology,Machines,Lamination Machine,9424.13,2,556.2
2023-10-14,Adah Solanki,Uttar Pradesh,Furniture,Chairs,Ergo Chair,953.34,1,119.52
2024-08-29,Samar Bandi,West Bengal,Furniture,Tables,Study Table,4102.38,1,592.65
2025-04-06,Kabir Dutt,West Bengal,Technology,Accessories,Earbuds,567.33,1,99.92
2025-02-07,Samiha Aurora,Maharashtra,Office Supplies,Labels,Address Labels,15516.92,5,1364.9
2024-02-14,Zain Jha,Tamil Nadu,Office Supplies,Storage,Plastic Organizer,21623.27,5,5323.5
2025-05-18,Shanaya Tara,West Bengal,Technology,Laptops,HP Pavilion,7208.24,3,540.04
2023-11-16,Indrajit Sood,Rajasthan,Office Supplies,Storage,Plastic Organizer,6785.3,3,716.28
2023-07-14,Hansh Chanda,Uttar Pradesh,Technology,Laptops,MacBook Air,13670.39,3,2505.8
2024-10-11,Mahika Mander,Uttar Pradesh,Furniture,Furnishings,Curtains,19067.98,4,4589.19
2023-12-20,Kimaya D’Alia,Tamil Nadu,Office Supplies,Binders,Heavy-Duty Binder,24404.57,5,3644.51
2024-12-09,Taimur Baral,Uttar Pradesh,Furniture,Furnishings,Cushions,3614.76,5,461.43
2025-04-11,Himmat Krishnamurthy,Madhya Pradesh,Furniture,Chairs,Executive Chair,2393.75,2,683.47
2024-04-09,Riya Sachar,Karnataka,Office Supplies,Paper,A4 Paper 500 sheets,12636.58,4,2127.73
2024-06-26,Vidur Korpal,Maharashtra,Office Supplies,Storage,File Cabinet,5638.86,4,721.01
2023-12-16,Ishaan Char,Gujarat,Technology,Accessories,Phone Cover,15369.52,5,4116.83
2023-07-05,Yuvraj  Singhal,Uttar Pradesh,Technology,Accessories,Earbuds,12995.57,5,3767.01
2025-01-20,Zain Choudhry,Uttar Pradesh,Furniture,Bookcases,Metal Shelf,14315.37,5,3362.98
2023-08-14,Tanya Chaudry,Rajasthan,Office Supplies,Binders,White Binder,2003.29,1,479.23
2024-10-15,Advika Verma,Tamil Nadu,Furniture,Chairs,Mesh Back Chair,17499.18,4,1372.22
2025-04-27,Prisha Gaba,Madhya Pradesh,Technology,Machines,Lamination Machine,3485.42,4,936.02
2024-05-03,Nishith Kala,West Bengal,Technology,Machines,Lamination Machine,2290.3,1,282.98
2025-03-25,Mahika Shah,Gujarat,Office Supplies,Art,Sketch Pen Set,22349.08,5,4267.61
2024-04-25,Saira Dugar,Madhya Pradesh,Furniture,Tables,Office Desk,8107.01,2,2334.81
2024-06-08,Elakshi Bhagat,Uttar Pradesh,Technology,Laptops,MacBook Air,4843.85,4,642.02
2023-12-31,Arnav Vyas,Madhya Pradesh,Office Supplies,Paper,A4 Paper 500 sheets,988.57,4,152.31
2024-08-30,Sara Bahri,Maharashtra,Furniture,Furnishings,Curtains,10701.09,3,1068.15
2024-10-25,Ela Singhal,Delhi,Furniture,Furnishings,Cushions,3199.87,1,635.54
2024-05-30,Kanav Dhingra,Madhya Pradesh,Furniture,Bookcases,Corner Bookrack,3711.59,2,198.69
2025-03-27,Romil Soman,Rajasthan,Furniture,Bookcases,Metal Shelf,18503.75,5,2624.18
2024-05-17,Anahi Chacko,Madhya Pradesh,Technology,Copiers,HP ScanJet,1143.77,2,100.77
2024-12-10,Manjari Bala,Karnataka,Office Supplies,Paper,Legal Paper,8716.7,3,711.95
2024-11-06,Anahi Thakkar,Rajasthan,Office Supplies,Storage,Storage Box,8889.44,3,2341.03
2024-07-16,Divij Sen,Bihar,Office Supplies,Art,Sketch Pen Set,4818.69,4,244.15
2024-09-20,Jivin Sood,Bihar,Furniture,Tables,Study Table,1776.0,2,299.91
2024-03-01,Vihaan Jhaveri,Maharashtra,Furniture,Bookcases,Wooden Bookcase,5312.37,2,849.57
2024-06-10,Anay Chakraborty,West Bengal,Office Supplies,Labels,Shipping Labels,19240.18,5,2120.14
2024-01-04,Amani Bath,Uttar Pradesh,Technology,Machines,Shredder,5089.37,3,918.61
2025-05-28,Rania Sachar,Karnataka,Office Supplies,Binders,White Binder,10843.41,3,2818.95
2023-09-27,Saanvi Sha,West Bengal,Office Supplies,Labels,Shipping Labels,2877.94,1,457.17
2024-06-07,Farhan Sastry,Gujarat,Technology,Accessories,Phone Cover,15598.3,4,2129.14
2024-12-24,Dharmajan Lala,Madhya Pradesh,Technology,Accessories,Earbuds,4071.59,2,385.79
2024-07-25,Samiha Sule,Uttar Pradesh,Office Supplies,Binders,White Binder,8174.44,3,420.2
2024-04-14,Uthkarsh Maharaj,Gujarat,Technology,Copiers,Xerox Pro,7840.22,3,417.48
2025-06-01,Tiya Chada,Uttar Pradesh,Technology,Phones,OnePlus Nord,1643.21,4,367.87
2024-11-17,Jivika Viswanathan,Maharashtra,Technology,Copiers,HP ScanJet,20759.82,5,5517.88
2023-10-14,Ishaan Vig,Uttar Pradesh,Technology,Laptops,Lenovo ThinkPad,4945.1,2,1328.92
2023-08-02,Tiya Sawhney,Gujarat,Office Supplies,Binders,White Binder,3142.02,1,717.41
2025-01-11,Ryan Dubey,Delhi,Office Supplies,Paper,A4 Paper 500 sheets,16814.04,4,1342.71
2023-11-11,Reyansh Rattan,Delhi,Technology,Phones,OnePlus Nord,7659.48,5,2015.55
2023-06-26,Hansh Chaudhuri,Maharashtra,Office Supplies,Storage,Storage Box,12656.74,3,3316.79
2024-07-14,Abram Karnik,Gujarat,Technology,Accessories,Earbuds,1340.11,5,289.63
2023-06-28,Inaaya  Swamy,Tamil Nadu,Technology,Phones,iPhone 14,4540.33,5,529.67
2024-09-23,Miraan Chopra,West Bengal,Furniture,Furnishings,Curtains,5768.4,5,1017.35
2024-06-01,Amani Jayaraman,West Bengal,Furniture,Chairs,Recliner,9416.43,5,1274.64
2023-06-29,Kismat Rama,Delhi,Office Supplies,Binders,Heavy-Duty Binder,4606.45,1,440.49
2024-10-17,Ira Dewan,Bihar,Furniture,Tables,Office Desk,3880.27,1,959.14
2023-10-17,Badal Chanda,Delhi,Furniture,Bookcases,Metal Shelf,3354.71,2,738.78
2023-07-22,Neysa Ghosh,Maharashtra,Furniture,Tables,Office Desk,14353.55,4,1356.42
2024-09-15,Arhaan Sama,Tamil Nadu,Furniture,Bookcases,Metal Shelf,3018.87,2,301.3
2023-08-01,Shalv Bassi,Uttar Pradesh,Technology,Copiers,HP ScanJet,1930.73,3,267.96
2023-10-27,Zeeshan Chakraborty,Madhya Pradesh,Technology,Copiers,HP ScanJet,16726.4,4,3709.25
2024-12-12,Manjari Sahota,Karnataka,Furniture,Chairs,Ergo Chair,14649.07,5,4371.85
2024-09-15,Amani Shere,West Bengal,Technology,Copiers,HP ScanJet,3684.94,2,1076.45
2025-02-09,Armaan Batra,Madhya Pradesh,Office Supplies,Art,Paint Brush,2878.85,2,480.54
2025-05-21,Samarth Gour,Uttar Pradesh,Furniture,Chairs,Mesh Back Chair,4885.57,2,638.78
2024-05-20,Darshit Sibal,Gujarat,Office Supplies,Labels,Address Labels,3221.47,1,861.2
2023-10-06,Riaan Keer,Uttar Pradesh,Furniture,Tables,Office Desk,5448.07,3,1502.28
2024-01-23,Rania Vasa,Karnataka,Furniture,Bookcases,Metal Shelf,11298.14,4,2689.08
2024-08-04,Eshani Jhaveri,Bihar,Technology,Laptops,Lenovo ThinkPad,17667.96,5,4112.02
2024-10-11,Rasha Cheema,Gujarat,Technology,Accessories,Wireless Charger,9109.08,5,2000.71
2025-01-10,Emir Mangal,Madhya Pradesh,Technology,Phones,Samsung Galaxy S22,2220.73,1,540.79
2024-12-09,Anya Sengupta,Karnataka,Office Supplies,Labels,Address Labels,4993.23,5,624.88
2025-04-12,Aaryahi Ramanathan,Bihar,Office Supplies,Storage,File Cabinet,1646.95,2,219.52
2024-09-12,Pranay Lall,Karnataka,Furniture,Chairs,Recliner,7205.47,3,658.12
2024-09-03,Hansh Rana,Karnataka,Furniture,Tables,Study Table,5028.39,3,483.47
2024-10-26,Elakshi Sethi,Tamil Nadu,Furniture,Furnishings,Curtains,6973.25,2,1822.93
2023-11-10,Bhamini Swamy,Karnataka,Technology,Phones,Realme GT,2038.75,3,382.18
2023-11-21,Rhea Dhillon,Rajasthan,Technology,Accessories,Wireless Charger,14359.5,4,3457.25
2024-06-19,Fateh Arora,Gujarat,Furniture,Furnishings,Curtains,4238.88,2,558.59
2023-12-02,Sara Vala,Rajasthan,Technology,Machines,Binding Machine,2719.76,5,468.01
2024-03-09,Zain Bajaj,Tamil Nadu,Office Supplies,Storage,File Cabinet,5275.84,5,573.96
2024-10-31,Jhanvi Swaminathan,Maharashtra,Technology,Copiers,HP ScanJet,15380.08,5,2300.02
2023-11-27,Aayush Reddy,Uttar Pradesh,Furniture,Tables,Study Table,824.78,2,103.5
2023-08-15,Onkar Subramanian,Karnataka,Furniture,Bookcases,Metal Shelf,3694.35,4,472.04
2024-08-24,Rohan Kulkarni,West Bengal,Office Supplies,Labels,Address Labels,4246.74,4,635.12
2023-09-20,Tiya Aggarwal,Delhi,Office Supplies,Binders,Heavy-Duty Binder,10479.34,3,789.63
2025-01-06,Shlok Hora,Gujarat,Technology,Phones,Samsung Galaxy S22,5916.95,2,863.86
2024-03-06,Jayant Chatterjee,Rajasthan,Technology,Phones,Realme GT,15610.11,4,1962.79
2025-06-04,Pari Khatri,Madhya Pradesh,Technology,Phones,Realme GT,11846.45,3,2701.06
2024-11-06,Yasmin Badami,Karnataka,Office Supplies,Art,Paint Brush,11008.86,4,1605.84
2024-10-23,Anya Brahmbhatt,Maharashtra,Office Supplies,Binders,White Binder,14254.1,3,3234.13
2024-03-10,Heer Wason,Bihar,Technology,Accessories,Earbuds,9149.85,4,1520.62
2024-05-10,Vardaniya Talwar,Uttar Pradesh,Furniture,Chairs,Ergo Chair,1321.06,3,263.99
2024-09-04,Elakshi Doctor,Gujarat,Technology,Copiers,Canon CopyJet,11642.41,3,650.61
2023-07-08,Ivana Loyal,Gujarat,Technology,Accessories,Wireless Charger,1136.36,4,149.04
2024-03-07,Kashvi Sani,Gujarat,Office Supplies,Binders,White Binder,2750.09,1,409.91
2024-01-27,Chirag Borde,Karnataka,Furniture,Chairs,Executive Chair,6476.03,2,1021.76
2024-10-22,Shayak Guha,Bihar,Technology,Copiers,Canon CopyJet,9220.24,2,2543.82
2024-04-21,Kaira Raman,Uttar Pradesh,Office Supplies,Storage,Storage Box,567.37,1,81.25
2025-04-25,Kimaya Bhardwaj,Madhya Pradesh,Furniture,Chairs,Ergo Chair,1821.31,1,380.99
2024-02-23,Renee Varughese,Maharashtra,Technology,Machines,Shredder,9523.45,2,1087.72
2023-08-30,Purab Jhaveri,Delhi,Office Supplies,Binders,Heavy-Duty Binder,5880.59,2,1756.71
2024-06-09,Miraan Grewal,Tamil Nadu,Office Supplies,Storage,Storage Box,1996.33,1,335.84
2024-02-13,Madhav Lala,Karnataka,Technology,Copiers,HP ScanJet,7822.51,3,480.58
2025-02-22,Faiyaz Grover,West Bengal,Technology,Accessories,Earbuds,672.74,3,68.47
2025-06-02,Vanya Chaudhuri,West Bengal,Technology,Accessories,Wireless Charger,12302.33,4,3616.57
2023-07-13,Ahana  Kulkarni,Tamil Nadu,Technology,Phones,Samsung Galaxy S22,3603.24,1,379.29
2023-11-18,Damini Bose,Bihar,Office Supplies,Art,Sketch Pen Set,12087.95,4,2522.67
2025-05-02,Anya Sha,Uttar Pradesh,Technology,Laptops,Lenovo ThinkPad,1301.61,5,175.91
2023-10-13,Urvi Gade,Uttar Pradesh,Technology,Machines,Lamination Machine,4844.24,4,1087.2
2023-10-05,Ela Sandhu,Rajasthan,Office Supplies,Labels,Shipping Labels,3371.35,1,650.09
2024-06-14,Samaira Badami,Gujarat,Furniture,Furnishings,Table Mats,1196.25,1,354.35
2024-08-02,Riya Venkatesh,Gujarat,Technology,Copiers,Canon CopyJet,13750.43,4,789.15
2025-06-17,Aarush Dugal,Bihar,Office Supplies,Storage,File Cabinet,8734.45,3,1343.78
2024-09-27,Piya Vala,Uttar Pradesh,Furniture,Bookcases,Corner Bookrack,4002.73,2,738.1
2025-05-14,Shamik Kaur,Delhi,Technology,Laptops,HP Pavilion,4991.46,4,1487.62
2025-02-08,Ehsaan Lad,Karnataka,Office Supplies,Art,Paint Brush,11361.35,4,1567.94
2025-02-02,Akarsh Mani,West Bengal,Furniture,Furnishings,Table Mats,11695.2,3,2427.56
2023-12-03,Navya Walla,Madhya Pradesh,Office Supplies,Art,Sketch Pen Set,10412.16,5,2756.77
2024-02-01,Krish Char,Uttar Pradesh,Technology,Machines,Shredder,9269.54,2,875.11
2025-02-13,Hazel Dutta,Uttar Pradesh,Technology,Phones,OnePlus Nord,6960.18,2,519.1
2024-01-21,Oorja Bhargava,Rajasthan,Office Supplies,Labels,Shipping Labels,6509.6,2,1332.64
2023-09-20,Indranil Devan,Maharashtra,Furniture,Chairs,Ergo Chair,9381.3,3,859.47
2024-07-27,Misha Mammen,Gujarat,Office Supplies,Labels,Address Labels,3766.23,1,1020.19
2024-03-22,Lagan Madan,Karnataka,Office Supplies,Labels,Address Labels,7886.03,4,2118.68
2024-12-22,Purab Bobal,Tamil Nadu,Furniture,Furnishings,Table Mats,2510.16,3,166.18
2023-11-04,Kaira Das,Uttar Pradesh,Furniture,Tables,Adjustable Table,5504.9,4,1105.45
2025-05-17,Sahil Ramesh,Madhya Pradesh,Furniture,Tables,Office Desk,4057.7,1,1052.85
2023-08-02,Hrishita Kapadia,Delhi,Furniture,Tables,Office Desk,3793.32,1,836.45
2025-05-25,Aniruddh Keer,Rajasthan,Technology,Laptops,Lenovo ThinkPad,3958.61,1,1145.6
2023-08-04,Emir Handa,Bihar,Office Supplies,Storage,File Cabinet,18154.34,5,2897.98
2023-11-10,Aaryahi Hayre,Rajasthan,Office Supplies,Binders,Heavy-Duty Binder,1944.19,1,445.52
2024-02-21,Mannat Gokhale,Delhi,Office Supplies,Labels,Shipping Labels,900.72,1,104.15
2025-02-02,Kiaan Saxena,Gujarat,Office Supplies,Binders,White Binder,13405.51,4,1146.0
2024-06-19,Tanya Singhal,West Bengal,Furniture,Furnishings,Curtains,1784.12,1,398.62
2025-03-08,Divij Talwar,West Bengal,Technology,Machines,Lamination Machine,4852.21,3,782.02
2024-02-20,Divit Kari,West Bengal,Technology,Copiers,HP ScanJet,1857.87,5,157.93
2023-12-14,Anaya D’Alia,Tamil Nadu,Office Supplies,Art,Paint Brush,8714.97,3,1990.94
2025-06-02,Mannat Dayal,West Bengal,Technology,Accessories,Earbuds,14491.11,4,3163.69
2024-12-18,Vihaan Chand,Bihar,Furniture,Tables,Study Table,12971.73,3,1483.01
2025-05-09,Vedika Vasa,Bihar,Furniture,Chairs,Mesh Back Chair,2736.43,3,145.08
2023-07-17,Amani Kohli,Uttar Pradesh,Technology,Laptops,Lenovo ThinkPad,22600.1,5,6624.11
2024-03-22,Anika Bhalla,Madhya Pradesh,Office Supplies,Paper,Photo Paper,8136.06,3,1175.62
